Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,density.basis,density.gradient scale length,density.max,density.min,density.noise.max,density.noise.min,density.noise.type,drivers.E0.amplitude_shape,drivers.E0.delta_omega_max,drivers.E0.derived.tc,drivers.E0.derived.tr,drivers.E0.derived.tw,drivers.E0.derived.xc,drivers.E0.derived.xr,drivers.E0.derived.xw,drivers.E0.derived.yc,drivers.E0.derived.yr,drivers.E0.derived.yw,drivers.E0.envelope.tc,drivers.E0.envelope.tr,drivers.E0.envelope.tw,drivers.E0.envelope.xc,drivers.E0.envelope.xr,drivers.E0.envelope.xw,drivers.E0.envelope.yc,drivers.E0.envelope.yr,drivers.E0.envelope.yw,drivers.E0.num_colors,grid.boundary_abs_coeff,grid.boundary_width,grid.dt,grid.dx,grid.dy,grid.low_pass_filter,grid.max_steps,grid.nt,grid.nx,grid.ny,grid.tmax,grid.tmin,grid.xmax,grid.xmin,grid.ymax,grid.ymin,machine.calculator,mlflow.experiment,mlflow.run,save.t.dt,save.t.tmax,save.t.tmin,save.x.dx,save.x.xmax,save.y.dy,solver,terms.epw.boundary.x,terms.epw.boundary.y,terms.epw.damping.collisions,terms.epw.damping.landau,terms.epw.density_gradient,terms.epw.linear,terms.epw.source.noise,terms.epw.source.tpd,terms.zero_mask,units.atomic number,units.derived.E0_source,units.derived.I_thresh,units.derived.c,units.derived.chargeScale,units.derived.cs,units.derived.e,units.derived.fieldScale,units.derived.lambda_D,units.derived.massScale,units.derived.me,units.derived.mi,units.derived.nc,units.derived.nu_coll,units.derived.spatialScale,units.derived.timeScale,units.derived.velocityScale,units.derived.vte,units.derived.vte_sq,units.derived.w0,units.derived.w1,units.derived.wp0,units.envelope density,units.ionization state,units.laser intensity,units.laser wavelength,units.reference electron temperature,units.reference ion temperature,log10_total_e_sq,postprocess_time,run_time,system/cpu_utilization_percentage,system/disk_available_megabytes,system/disk_usage_megabytes,system/disk_usage_percentage,system/gpu_0_memory_usage_megabytes,system/gpu_0_memory_usage_percentage,system/gpu_0_utilization_percentage,system/gpu_1_memory_usage_megabytes,system/gpu_1_memory_usage_percentage,system/gpu_1_utilization_percentage,system/gpu_2_memory_usage_megabytes,system/gpu_2_memory_usage_percentage,system/gpu_2_utilization_percentage,system/gpu_3_memory_usage_megabytes,system/gpu_3_memory_usage_percentage,system/gpu_3_utilization_percentage,system/network_receive_megabytes,system/network_transmit_megabytes,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,total_e_sq,mlflow_exim.mlflow_tag.runName,mlflow_exim.mlflow_tag.source.name,mlflow_exim.mlflow_tag.source.type,mlflow_exim.mlflow_tag.user,mlflow_exim.run_info.run_uuid,mlflow_exim.run_info.run_id,mlflow_exim.run_info.experiment_id,mlflow_exim.run_info.user_id,mlflow_exim.run_info.status,mlflow_exim.run_info.start_time,mlflow_exim.run_info.end_time,mlflow_exim.run_info.lifecycle_stage,mlflow_exim.run_info.artifact_uri,mlflow_exim.run_info.run_name,mlflow_exim.run_info._start_time,mlflow_exim.run_info._end_time
2024-07-21 16:51:54,15.4s,8cd7ad4105cc434a8b2ab3507230a6f7,3.76W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",3.76W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.2554184388114047e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,3.76e14 W/cm^2,351nm,3.78keV,1000eV,-4.331040982344302,61.5681,139.3246,4.4,268473.5,1750.3,0.6,65984.9,76.8,0,65984.9,76.8,0,65984.9,76.8,0,65974.4,76.8,100,26.856312000192702,1102.5453619994223,62091.9,11.5,0.00004666153459231967,3.76W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,856272801345427fa67196557c76d422,856272801345427fa67196557c76d422,181994740649828030,archis,FINISHED,1721605673310,1721605874960,active,/pscratch/sd/a/archis/mlflow/181994740649828030/856272801345427fa67196557c76d422/artifacts,3.76W/cm^2,2024-07-21 16:47:53,2024-07-21 16:51:15
2024-07-21 16:51:54,15.1s,d080b2cafcfe4fc4ac1007d242fca58c,4.1W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",4.1W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.310951150119782e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,4.1e14 W/cm^2,351nm,3.78keV,1000eV,1.2689881679775292,60.7748,139.7653,4.5,268473.5,1750.3,0.6,65984.9,76.8,0,65984.9,76.8,0,65984.9,76.8,0,65974.4,76.8,100,26.582937999628484,1093.0890640001744,62093.4,11.5,18.577538413133937,4.1W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,9f4a4d61b1af41a696f6704baf0bf4fc,9f4a4d61b1af41a696f6704baf0bf4fc,181994740649828030,archis,FINISHED,1721605674574,1721605875999,active,/pscratch/sd/a/archis/mlflow/181994740649828030/9f4a4d61b1af41a696f6704baf0bf4fc/artifacts,4.1W/cm^2,2024-07-21 16:47:55,2024-07-21 16:51:16
2024-07-21 16:50:09,10.4s,5cb09b0c30e843aa9e2690affffbda62,3.42W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",3.42W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.1973128225384334e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,3.42e14 W/cm^2,351nm,3.78keV,1000eV,-9.411819448266247,59.9053,139.4076,4,268473.6,1750.1,0.6,65984.9,76.8,100,65984.9,76.8,100,65984.9,76.8,100,65972.3,76.8,0,31.396734000183642,1747.4304109998047,60301.1,11.2,3.8741867523228755e-10,3.42W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,41d32fc4cab84d0194a3821c6c3e4973,41d32fc4cab84d0194a3821c6c3e4973,181994740649828030,archis,FINISHED,1721605572862,1721605772950,active,/pscratch/sd/a/archis/mlflow/181994740649828030/41d32fc4cab84d0194a3821c6c3e4973/artifacts,3.42W/cm^2,2024-07-21 16:46:13,2024-07-21 16:49:33
2024-07-21 16:49:15,10.7s,ba1632dcf84f4b77ab8e08c928c6f4d7,3.08W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",3.08W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.1362396461672317e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,3.08e14 W/cm^2,351nm,3.78keV,1000eV,-10.244692725502064,62.2992,139.4832,4.4,268473.7,1750,0.6,65982.8,76.8,0,65982.8,76.8,0,65982.8,76.8,0,65972.3,76.8,100,20.353753000032157,590.8069829996675,55942.3,10.4,5.692555513150148e-11,3.08W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,fe3708fa413e4f98bc19be4da57db014,fe3708fa413e4f98bc19be4da57db014,181994740649828030,archis,FINISHED,1721605458284,1721605661322,active,/pscratch/sd/a/archis/mlflow/181994740649828030/fe3708fa413e4f98bc19be4da57db014/artifacts,3.08W/cm^2,2024-07-21 16:44:18,2024-07-21 16:47:41
2024-07-21 16:48:43,12.6s,d17c2d01bee2477c833d31e8e83b52c2,2.74W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",2.74W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.0716916870208156e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,2.74e14 W/cm^2,351nm,3.78keV,1000eV,-10.28544473582169,62.7093,139.052,4.3,268473.7,1750,0.6,65982.8,76.8,0,65982.8,76.8,0,65982.8,76.8,0,65972.3,76.8,100,24.056555000133812,594.269742000848,55934.7,10.3,5.182690377916021e-11,2.74W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,cac7e77014e24d2688f1aee34576a56c,cac7e77014e24d2688f1aee34576a56c,181994740649828030,archis,FINISHED,1721605452412,1721605655745,active,/pscratch/sd/a/archis/mlflow/181994740649828030/cac7e77014e24d2688f1aee34576a56c/artifacts,2.74W/cm^2,2024-07-21 16:44:12,2024-07-21 16:47:36
2024-07-21 16:48:43,12.9s,309407acc9954c12a4202f8bdd7cd70b,2.39W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",2.39W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.0009065493306075e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,2.39e14 W/cm^2,351nm,3.78keV,1000eV,-10.229887274690427,62.3964,140.3445,4.3,268473.7,1750,0.6,65982.8,76.8,0,65982.8,76.8,0,65982.8,76.8,0,65972.3,76.8,100,28.153440000023693,1516.5275810007006,56047.3,10.4,5.889965152267635e-11,2.39W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,6078921d021b4ca08473e893425d6fd4,6078921d021b4ca08473e893425d6fd4,181994740649828030,archis,FINISHED,1721605449113,1721605653133,active,/pscratch/sd/a/archis/mlflow/181994740649828030/6078921d021b4ca08473e893425d6fd4/artifacts,2.39W/cm^2,2024-07-21 16:44:09,2024-07-21 16:47:33
2024-07-21 16:46:29,11.1s,99292fcd1dff460e9c728d7a04d4aa7f,2.05W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",2.05W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,9.269824480540015e-09,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,2.05e14 W/cm^2,351nm,3.78keV,1000eV,-10.234425947795435,60.2733,139.8429,4.1,268473.8,1749.9,0.6,65982.8,76.8,100,65982.8,76.8,100,65982.8,76.8,100,65970.2,76.8,0,55.9304659999907,3058.4913750011474,55806.5,10.3,5.828731529005456e-11,2.05W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,141102eca5c04804bb142f5042ca1adf,141102eca5c04804bb142f5042ca1adf,181994740649828030,archis,FINISHED,1721605353336,1721605554220,active,/pscratch/sd/a/archis/mlflow/181994740649828030/141102eca5c04804bb142f5042ca1adf/artifacts,2.05W/cm^2,2024-07-21 16:42:33,2024-07-21 16:45:54
2024-07-21 16:46:00,16.0s,6eb3611dc2bd44d1a3dafcccdf13c1ba,2.31W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,394um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,7880,401,25.002,0.0ns,157.59999999999997,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=394um, Te=3.23keV",2.31W/cm^2,1ps,25ps,0ps,80nm,157.59999999999997,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,9.840123983678647e-09,1.6457676129451602,299.792458,1000000.0000000002,0.23151224151804659,4.803206799999999e-16,100000000000000.0,0.00444138129514515,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,23.834800107169194,568.0976961487127,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,2.31e14 W/cm^2,351nm,3.23keV,1000eV,2.7163901003709197,73.5228,353.7542,4.3,268474,1749.7,0.6,65693.4,76.5,0,65693.4,76.5,0,65693.4,76.5,0,65970.2,76.8,100,49.24103400018066,1622.5541329998523,53570.4,9.9,520.463287210854,2.31W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,b75e6a25fb90418589e285f369bdfcbe,b75e6a25fb90418589e285f369bdfcbe,480588353497590424,archis,FINISHED,1721605001741,1721605430055,active,/pscratch/sd/a/archis/mlflow/480588353497590424/b75e6a25fb90418589e285f369bdfcbe/artifacts,2.31W/cm^2,2024-07-21 16:36:42,2024-07-21 16:43:50
2024-07-21 16:45:29,14.7s,2f509f62fa204dc7b4ee2a80fd12520a,2.47W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,394um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,7880,401,25.002,0.0ns,157.59999999999997,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=394um, Te=3.23keV",2.47W/cm^2,1ps,25ps,0ps,80nm,157.59999999999997,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.0175202409997212e-08,1.6457676129451602,299.792458,1000000.0000000002,0.23151224151804659,4.803206799999999e-16,100000000000000.0,0.00444138129514515,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,23.834800107169194,568.0976961487127,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,2.47e14 W/cm^2,351nm,3.23keV,1000eV,6.375379975267857,73.9139,355.372,4,268474,1749.7,0.6,65693.4,76.5,0,65693.4,76.5,0,65693.4,76.5,0,65970.2,76.8,100,49.87219800008461,1623.049461999908,53620.8,9.9,2373449.388621377,2.47W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,9490131a937e4323a6850b739b349f9b,9490131a937e4323a6850b739b349f9b,480588353497590424,archis,FINISHED,1721605002481,1721605432726,active,/pscratch/sd/a/archis/mlflow/480588353497590424/9490131a937e4323a6850b739b349f9b/artifacts,2.47W/cm^2,2024-07-21 16:36:42,2024-07-21 16:43:53
2024-07-21 16:44:56,17.2s,ba3d42fe72894d97b3ca582702e2076f,2.14W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,394um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,7880,401,25.002,0.0ns,157.59999999999997,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=394um, Te=3.23keV",2.14W/cm^2,1ps,25ps,0ps,80nm,157.59999999999997,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,9.471122791915011e-09,1.6457676129451602,299.792458,1000000.0000000002,0.23151224151804659,4.803206799999999e-16,100000000000000.0,0.00444138129514515,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,23.834800107169194,568.0976961487127,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,2.14e14 W/cm^2,351nm,3.23keV,1000eV,-0.5740460359716705,72.8187,355.0811,4.4,268474,1749.7,0.6,65693.4,76.5,0,65693.4,76.5,0,65693.4,76.5,0,65970.2,76.8,100,49.927548999898136,1712.4567919988185,53569.6,9.9,0.26665759878394546,2.14W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,9b1171e9a4044f6ca35d2c4356ce6793,9b1171e9a4044f6ca35d2c4356ce6793,480588353497590424,archis,FINISHED,1721605000366,1721605429349,active,/pscratch/sd/a/archis/mlflow/480588353497590424/9b1171e9a4044f6ca35d2c4356ce6793/artifacts,2.14W/cm^2,2024-07-21 16:36:40,2024-07-21 16:43:49
2024-07-21 16:44:27,11.9s,09f6b6dc1f634a51a02494ceb6ff8270,1.71W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",1.71W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,8.466280160185317e-09,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.71e14 W/cm^2,351nm,3.78keV,1000eV,-10.23714678277073,61.0956,139.3225,4,268474.1,1749.6,0.6,65693.4,76.5,100,65693.4,76.5,100,65693.4,76.5,100,65968.1,76.8,0,15.20765500003472,12.390234000980854,51179.1,9.5,5.792328943109285e-11,1.71W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,59a116798b91489b884c991684f005e0,59a116798b91489b884c991684f005e0,181994740649828030,archis,FINISHED,1721605129475,1721605331266,active,/pscratch/sd/a/archis/mlflow/181994740649828030/59a116798b91489b884c991684f005e0/artifacts,1.71W/cm^2,2024-07-21 16:38:49,2024-07-21 16:42:11
2024-07-21 16:39:43,21.6s,af75dd4428fe4070af8237a251550f24,1.48W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,394um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,7880,401,25.002,0.0ns,157.59999999999997,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=394um, Te=3.23keV",1.48W/cm^2,1ps,25ps,0ps,80nm,157.59999999999997,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,7.876357828956844e-09,1.6457676129451602,299.792458,1000000.0000000002,0.23151224151804659,4.803206799999999e-16,100000000000000.0,0.00444138129514515,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,23.834800107169194,568.0976961487127,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.48e14 W/cm^2,351nm,3.23keV,1000eV,-10.38620074230617,74.9681,353.3529,4.3,268474.5,1749.2,0.6,65674.5,76.5,0,65674.5,76.5,0,65674.5,76.5,0,65674.5,76.5,100,95.24765799986199,1100.9883340001106,44993.4,8.3,4.109597208290904e-11,1.48W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,468ab579319848ecb8615fa71612e7e8,468ab579319848ecb8615fa71612e7e8,480588353497590424,archis,FINISHED,1721604551091,1721604980587,active,/pscratch/sd/a/archis/mlflow/480588353497590424/468ab579319848ecb8615fa71612e7e8/artifacts,1.48W/cm^2,2024-07-21 16:29:11,2024-07-21 16:36:21
2024-07-21 16:39:43,23.1s,30fad959adcd448fa0404fe30b690ad9,1.98W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,394um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,7880,401,25.002,0.0ns,157.59999999999997,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=394um, Te=3.23keV",1.98W/cm^2,1ps,25ps,0ps,80nm,157.59999999999997,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,9.11018456834364e-09,1.6457676129451602,299.792458,1000000.0000000002,0.23151224151804659,4.803206799999999e-16,100000000000000.0,0.00444138129514515,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,23.834800107169194,568.0976961487127,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.98e14 W/cm^2,351nm,3.23keV,1000eV,-3.7812746002873463,72.6188,354.8654,4,268474.3,1749.4,0.6,65693.4,76.5,100,65693.4,76.5,100,65693.4,76.5,100,65674.5,76.5,0,92.62306099990383,3099.8249670006335,50136,9.3,0.00016547233667162637,1.98W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,a8463da247744f3cba855f713837edfb,a8463da247744f3cba855f713837edfb,480588353497590424,archis,FINISHED,1721604681357,1721605109765,active,/pscratch/sd/a/archis/mlflow/480588353497590424/a8463da247744f3cba855f713837edfb/artifacts,1.98W/cm^2,2024-07-21 16:31:21,2024-07-21 16:38:30
